"Guid","CurrencyIsoCode","SBQQ__Active__c","SBQQ__AssetQuoteLineQuantity__c","SBQQ__AssetQuoteLine__c","SBQQ__Quote__c","SBQQ__SubscriptionBasePrice__c","SBQQ__SubscriptionNetTotal__c","SBQQ__SubscriptionQuoteLine__c"
9062ffc0-d0d6-4037-9ce8-f0f2ce84bc31,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
9064fdd6-7ba6-4b97-b020-64115326bece,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
90653805-f7a1-4af7-9fc2-7ccd1af9def1,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
9067c4d4-01e5-4d64-93b0-01ca0fb5fd7e,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
906aebf9-710f-4c69-b850-b052a35a174e,USD,false,1.0,"#N/A","#N/A",2000.0,800.0,"#N/A"
907eb127-2907-417c-a102-42e5b563b47f,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
908716de-7561-4e9e-9f1e-3a09b5ca5eb0,USD,false,1.0,"#N/A","#N/A",253.0,1714.28,"#N/A"
9096231f-bf00-4de0-9647-7a4ec3cd1260,USD,false,1.0,"#N/A","#N/A",17500.0,5194.9,"#N/A"
909a5b0a-7612-47fa-b27a-f3f59360f77e,USD,false,1.0,"#N/A","#N/A",769.5,6759.04,"#N/A"
90a66a95-0025-4600-b8c4-e3ad9919d374,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
90b55198-fe85-4547-a475-ab6a3a4fdf83,USD,false,1.0,"#N/A","#N/A",17500.0,22500.0,"#N/A"
90c72b43-5ac6-4405-808b-429f99a3c35a,USD,false,1.0,"#N/A","#N/A",41.0,6747.5,"#N/A"
90c8685a-321d-4eb0-a433-c2d05ba2a6dc,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
90dbe29e-bd04-46a1-a045-440d3d81fd0b,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
90e0e680-fc01-487e-afb0-201a6c8e42fa,USD,false,1.0,423c82b7-9d49-4a96-bb02-f7513377fbc0,43a09426-6f0d-4b92-89a4-ed2ad40e5dfe,10000.0,10300.75,12b32dd3-1a46-440f-973b-42fb6f437f07
90e598ab-3d6a-497c-823b-025e48a43c74,USD,false,1.0,"#N/A","#N/A",2000.0,5900.0,"#N/A"
90e5de44-7da7-4cb1-a197-748fca81008a,USD,false,1.0,"#N/A","#N/A",810.0,2853.47,"#N/A"
90ebd2e8-d81b-4169-b4b2-29b761c510f4,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
90f2101f-d77c-4ae0-880c-fc447f7b59b8,USD,false,1.0,"#N/A","#N/A",17500.0,4718.46,"#N/A"
90f2e1fb-6f12-4277-bfb6-3e133740d573,USD,false,1.0,"#N/A","#N/A",2000.0,4350.4,"#N/A"
90f6d875-427f-4994-a733-df7bf5a0eff4,USD,false,4.0,2d14c122-a0d5-4639-9f94-64920c4269ff,6447e2b6-dda6-432e-bb1d-b786d596ab43,636.5,39810.42,d9739388-be05-44f0-923a-07418229b872
90fc688d-0f57-4adb-a74c-a39cc29b744b,USD,false,1.0,"#N/A","#N/A",17500.0,5352.27,"#N/A"
910fb9f1-312c-4af7-be0e-fd6e7b688d95,USD,false,1.0,28c0a794-44e4-4565-b59a-b11483c7d144,53f69bc4-76a4-499e-a37d-85793bc1d19e,10000.0,4583.33,2afdf523-e031-4440-ae95-24dc1a24e69a
9115bdaf-3e63-490e-bd82-0218196ab3d8,USD,false,1.0,d3d73d55-5501-431d-a2dd-0b9deaf5f9c6,f091a504-23b5-430c-8093-54e91dd71701,10000.0,2400.0,bb85cf33-7a0e-4723-bf78-c696eb735bd8
9118e7cc-1199-4e64-b8db-56707dbd6542,USD,false,4.0,"#N/A","#N/A",2730.26,19293.33,"#N/A"
911bd4da-8bea-4ea7-891d-37aabb897624,USD,false,0.0,"#N/A","#N/A",10000.0,4120.0,"#N/A"
912ce5fd-d07c-42e7-a0f4-ae3601ff2b63,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
912d16d4-10af-4c29-aae6-49a8f301ebe7,USD,false,1.0,"#N/A","#N/A",10000.0,8030.0,"#N/A"
912f3d54-9dbb-43fb-92d3-d23c61f5ee73,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
9131bd5e-9510-4a5f-ba62-6a68116cb7eb,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
913b9b2c-aad0-414e-8772-497f9df3f839,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
9144af08-e980-42c2-9ef5-acb25264e318,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
9145307e-f254-4fda-8c19-fe5dab5528d3,USD,false,1.0,51f0ddba-dd24-4f6f-87cc-0d51a89c506d,579d7231-98c3-4a6f-bfe8-f0aa08c46810,17500.0,8196.03,09d4f751-f961-4a25-b591-abba969d00ac
9154bb59-7935-4028-abe8-9bf2de75280c,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
916510e9-4d49-4908-a0eb-799f7190bb22,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
917182f0-3f11-46db-bff2-2e15215b217c,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
9173539b-d2c8-4c58-a2e9-78270e63ed74,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
91754c70-b01b-4ae1-94ed-d69ef4b8d4e8,USD,false,1.0,"#N/A","#N/A",17500.0,3500.0,"#N/A"
91765ae3-8a4e-4063-acc8-897602c6ebb6,USD,false,1.0,"#N/A","#N/A",17500.0,4715.52,"#N/A"
91805ac1-0cf1-4b16-a4c9-6162aca52309,USD,false,1.0,"#N/A","#N/A",17500.0,33000.0,"#N/A"
918217c4-6484-4c7b-a84d-620b0fa0c4c4,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
9190daba-bb4a-4db2-bbf3-3a0af2bc2f7d,USD,false,1.0,"#N/A","#N/A",17500.0,49500.0,"#N/A"
9198f7d3-5742-4236-874e-667a7cd5586e,USD,false,1.0,"#N/A","#N/A",10000.0,27500.0,"#N/A"
919b7389-bab2-4143-a5d0-0cd19f6cfe65,USD,false,1.0,"#N/A","#N/A",41.0,3269.26,"#N/A"
91b1170e-94d0-49d8-84f7-31958fd0acd3,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
91bea8cc-ab6b-4ca8-9314-2f6975ad6190,USD,false,4.0,610490f5-4443-4dcb-984e-2f22ae7083b3,6447e2b6-dda6-432e-bb1d-b786d596ab43,240.35,39810.42,d9739388-be05-44f0-923a-07418229b872
91d32cee-cf85-482e-90ae-6cdc2dd35239,USD,false,1.0,3ced8337-2a1b-44bc-a82e-9535819806ec,af802c4b-78dd-4280-9a17-9c404575c4a4,2000.0,16234.33,c642520b-7c14-49e3-9dd4-9ee5d1cfcdd5
91da546f-1dec-4d45-a661-3d8a5bd84e7c,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
91ed4ba6-6853-4b01-8b2b-8a421cc2fdf3,USD,false,0.0,"#N/A","#N/A",865.0,0.0,"#N/A"
92224447-5aec-499f-a324-a4346b611f25,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
922fab24-4b18-459a-b22e-dfea18611cc2,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
92404b4d-0643-498c-be8d-8418d2beff1a,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
9249376c-dc25-4811-a560-f57b17c23780,USD,false,1.0,"#N/A","#N/A",38.95,6759.04,"#N/A"
924fc9b8-a015-421a-80fc-6d1da3b72454,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
92528237-cc33-481d-9895-628395b45e89,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
925cf0dc-af28-4a21-9f11-af7310439696,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
92600a78-6231-4d4d-afea-6bc0a7db57a9,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
92658b7b-ffd4-4e65-9101-f28259079003,USD,false,1.0,9d49c10b-ba6d-46bc-b2cd-9b2fd0f57f6f,6447e2b6-dda6-432e-bb1d-b786d596ab43,2470.0,39810.42,10ac51c9-c332-455a-b68c-bff4bb3cc569
926aa6a4-0cf9-4326-acf1-c84523f729d8,USD,false,1.0,"#N/A","#N/A",10000.0,4668.93,"#N/A"
926de895-acf7-4cfa-b179-f987a63054e9,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
92867678-6125-4a03-85eb-2f4fbb78dc16,USD,false,1.0,"#N/A","#N/A",17500.0,4492.08,"#N/A"
928e2364-9484-415c-9975-d3cf5b664e46,USD,false,1.0,"#N/A","#N/A",2652.0,6075.32,"#N/A"
92912219-55f1-41a7-bf69-c8faeef5cac8,USD,false,20.0,"#N/A","#N/A",444.13,6759.04,"#N/A"
92941138-7cad-4b3f-8f16-ad65bd6abb99,USD,false,1.0,"#N/A","#N/A",1.11,3038.11,"#N/A"
92a83090-c117-4eee-9797-4f9c80810096,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
92cded65-2cc2-4939-8e9e-4e5dde21a525,USD,false,1.0,"#N/A","#N/A",769.5,9012.05,"#N/A"
92d1e365-d56d-47ca-8f9b-744039959109,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
92e8da14-f15f-478a-ba0e-e7887726f504,USD,false,1.0,"#N/A","#N/A",10000.0,7235.21,"#N/A"
92fb8495-105f-48cc-9c1c-9617b04ecfbb,USD,false,1.0,"#N/A","#N/A",10000.0,1385.78,"#N/A"
930fdd63-7b03-42e9-90b0-5c16ce5b9c4e,USD,false,1.0,"#N/A","#N/A",2000.0,22500.0,"#N/A"
93197b3a-0555-4209-ad45-2731f633046c,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
93201a9b-374f-4796-a61c-2f4f44b02cd5,USD,false,1.0,"#N/A","#N/A",38.95,8041.28,"#N/A"
93218ad3-dbc9-4824-954b-eab8d4b0b1bc,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
93387a8d-85c9-4184-a970-3b6b9fb49b5b,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
933ad14f-67e7-4745-b78a-fe7e24ba7e46,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
93562a40-5d37-489b-a5d7-3dafd437afb8,USD,false,0.0,"#N/A","#N/A",10000.0,-801.37,"#N/A"
93589f0e-87ae-4ad6-8593-5e5161741515,USD,false,1.0,"#N/A","#N/A",17500.0,7500.0,"#N/A"
93605cd9-8c01-41f9-9d80-ae953cd59f97,USD,false,1.0,"#N/A","#N/A",2000.0,1200.0,"#N/A"
93617e94-0a45-4777-88ae-a416de478291,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
93801bb3-8ff1-4832-92bf-bcabf1a5ca11,USD,false,1.0,"#N/A","#N/A",10000.0,33000.0,"#N/A"
93869735-0d8b-4bbf-9c28-a796ea0bc1a0,USD,false,1.0,a337b52f-7037-4176-a8d5-51deae2cc781,2941b9f3-5c68-4a71-953f-c5958dbe7a7e,17500.0,3922.83,85a24b7d-a6c3-40db-ae70-414fe0927764
93b6119f-d7e3-4bbf-af08-62e9cb45540d,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
93bc0db9-42ea-44d3-8fd8-551d2e61d583,USD,false,1.0,"#N/A","#N/A",41.0,6308.3,"#N/A"
93c137df-2353-42da-8a18-05941a14c4be,USD,false,1.0,"#N/A","#N/A",2170.8,9012.05,"#N/A"
93ca79ba-6417-4f07-9e0d-e7e126250166,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
93cb8e15-75a5-4077-ae0a-f5d156fba18a,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
93dd9440-c069-416f-9330-9434800c5ea6,USD,false,1.0,"#N/A","#N/A",41.0,6411.88,"#N/A"
93dfd4a1-42d2-4742-9b60-2536148caebe,USD,false,10.0,"#N/A","#N/A",2957.0,17918.4,"#N/A"
93e188ff-4dd2-4bbf-9048-75f99ad7eafd,USD,false,1.0,"#N/A","#N/A",299.0,1520.56,"#N/A"
93e95c6b-50d4-4ae3-8dd8-31020ad1e52b,USD,false,1.0,"#N/A","#N/A",2519.4,6075.32,"#N/A"
93f0ff8c-825a-4575-bd48-85a07650b483,USD,false,0.0,"#N/A","#N/A",219.88,0.0,"#N/A"
9402269f-13fd-4031-947a-0f5617e00fbb,USD,false,1.0,"#N/A","#N/A",480.0,9012.05,"#N/A"
940bc1c4-9224-468a-8465-a2b9e0e40afa,USD,false,1.0,2364ade4-c416-4720-8fc6-ba04812ec4a9,4e77545a-1a33-448f-b00e-f347f977c423,17500.0,15927.58,9f32b18b-4804-4581-87d4-d1ab80942eda
940e3edf-aeaf-49ef-95a2-8954b0616c93,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
9410e978-11ea-4928-bddd-a267ee9e1505,USD,false,1.0,"#N/A","#N/A",769.5,6759.04,"#N/A"
94131aae-39c0-4199-969a-2e66799880f9,GBP,false,0.0,"#N/A","#N/A",14000.0,0.0,"#N/A"
9420cba8-6b6f-4f56-a384-bcf6f01fc678,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
942853a5-13c5-405f-bf00-014c49d12e99,USD,false,1.0,f97023ce-203c-4a82-a074-fd7363e13358,8a0802b0-d1e5-4f0e-9440-fbba19961dfe,10000.0,22000.0,7a1853a4-f8e1-446c-a4d0-ffb10302086e
9457ee49-19f7-4359-97e7-29fcfca496f9,USD,false,1.0,"#N/A",156cbf07-2b90-487a-b2d4-b050a896487f,17500.0,6416.67,4974c68c-25dc-49fa-b5dd-dc57d927d951
94645311-be85-42b0-9527-d127babaac39,USD,false,1.0,"#N/A","#N/A",0.0,1947.47,"#N/A"
946a4e6e-2efe-47a1-9c81-b051346f3eba,USD,false,0.0,"#N/A","#N/A",10000.0,-449.6,"#N/A"
947e7ec9-a0c8-4c15-90e2-c175f7e20a99,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
94887dfc-b4ea-4241-b6a1-4c0676cd87a1,USD,false,1.0,"#N/A","#N/A",769.5,8041.28,"#N/A"
949bbf1d-7e8a-475c-9064-c1d3f1a80433,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
94a47780-a2b8-495c-a11d-907c805c10ca,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
94b8e56b-94ca-420a-b792-6c2bb219f714,USD,false,1.0,"#N/A","#N/A",510.0,2853.47,"#N/A"
94bb9236-fa52-487f-89f7-286c7e4a9965,USD,false,1.0,3ced8337-2a1b-44bc-a82e-9535819806ec,af802c4b-78dd-4280-9a17-9c404575c4a4,2000.0,16234.33,c642520b-7c14-49e3-9dd4-9ee5d1cfcdd5
94d61480-7962-464d-b9ff-cace8b1f87a3,USD,false,1.0,756c6362-8690-4720-8b87-6d7844909e12,6447e2b6-dda6-432e-bb1d-b786d596ab43,1065.9,39810.42,10ac51c9-c332-455a-b68c-bff4bb3cc569
94d8fbd5-08b3-47c9-886c-bbb8c90588d6,USD,false,1.0,"#N/A","#N/A",2000.0,4350.4,"#N/A"
94de9323-4731-4b23-afb5-c92eb5c9e4f1,USD,false,1.0,"#N/A","#N/A",703.95,8432.84,"#N/A"
94e3f577-7f24-4970-86eb-a31047bda561,USD,false,1.0,"#N/A","#N/A",2000.0,5723.0,"#N/A"
9502e234-cded-48b5-8cd8-7a58553d86b8,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
951fa6d4-ed9b-4183-b15c-709b0a35a492,USD,false,1.0,"#N/A","#N/A",2000.0,5900.0,"#N/A"
95213f6b-b66b-42e6-b18b-312d6a3293e1,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
95279c8c-c519-4ce3-9c97-0131c26cde72,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
95301dea-7b5d-4a7f-8fed-cc276a7d0274,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
95366ebf-99ac-4784-a5be-c6d75bb765a4,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
953d02da-d1bb-46ab-9282-699270eab549,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
95421f80-47f6-4bd7-b492-e4d249b2635e,USD,false,1.0,c58df37d-79ca-4dca-93f8-b02b9d496254,847a70f9-48f9-44c0-bfc0-7eb954d8e134,3599.88,1677.58,892fa72c-6a09-4ea9-8b39-21155d4a6ab1
9544e18e-4cf7-4ac5-8ea3-526591101364,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
955739bc-268c-4da7-9fe1-91cc8dad31c0,USD,false,1.0,"#N/A","#N/A",821.75,9012.05,"#N/A"
9559c8d0-11ea-4844-a295-d5b909b31825,USD,false,1.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
955a09ff-42e9-423d-9404-0bfd2a8de8aa,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
955c2c64-59f1-4b1c-8bcc-a93af34ed7fc,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
956042f6-39e1-4af9-8050-0c7d38f9feae,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
956e6410-2fb2-4b87-a54f-b7d26d3bdc82,USD,false,1.0,"#N/A","#N/A",17500.0,4968.45,"#N/A"
95745c1c-4117-4546-8b38-32dda985effe,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
958c1384-5312-4813-91b7-bfdb4199680e,USD,false,1.0,"#N/A","#N/A",2519.4,9012.05,"#N/A"
95933449-9e31-431d-b0ad-635b31c2069f,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
95a28d81-f9db-4fd0-9b6e-d7e0ed222eb9,USD,false,1.0,"#N/A","#N/A",17500.0,4125.0,"#N/A"
95a54def-aedd-4d2c-9c3b-9f8af87585f8,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
95a656e2-863e-43a8-9bbf-d56d57f1a5fd,USD,false,1.0,39718fd2-aae0-458c-b1f2-d9cde8bcd55d,4d4f288c-735e-48b5-970a-f642e109db26,17500.0,3922.83,805ed798-f3a6-4500-b00f-2249c5e86cb6
95aa2e80-bb4a-42ff-bea1-fcef55fbfb37,USD,false,1.0,"#N/A","#N/A",41.0,6308.3,"#N/A"
95b2235a-e098-4bcf-a128-c7fd51b67164,USD,false,1.0,"#N/A","#N/A",199.0,519.29,"#N/A"
95bc9364-5c56-4292-9603-007c97252f38,USD,false,1.0,"#N/A","#N/A",2069.9,6759.04,"#N/A"
95ca9af5-91ca-4680-96f0-4995aeb578e4,USD,false,1.0,"#N/A","#N/A",38.95,6747.5,"#N/A"
95caec76-69de-4f29-be39-8f972dcca713,USD,false,1.0,"#N/A","#N/A",10000.0,2937.73,"#N/A"
95cc6646-b13b-40e5-8b33-4c7f26b8c77d,USD,false,1.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
95cd700e-0183-4736-a968-007ab2fde50d,USD,false,3.0,"#N/A","#N/A",10000.0,9500.0,"#N/A"
95e0511b-46e9-45c5-b4a6-9a2e8217f942,USD,false,1.0,"#N/A","#N/A",769.5,3239.33,"#N/A"
95e1d8f9-c695-4d73-a19c-528b0f886de1,USD,false,1.0,"#N/A","#N/A",284.05,1520.56,"#N/A"
95e75548-6f1b-4773-8d32-93333e9ee22e,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
95e7e9c8-9505-4ab2-9e52-e7758992f474,USD,false,1.0,"#N/A","#N/A",17500.0,14462.15,"#N/A"
95f51655-6317-42e9-b7d1-7b970ce29491,USD,false,1.0,3917a391-3e75-42b4-87dd-f16a2b8790d6,d1111754-8829-4edc-a651-816949735273,17500.0,8250.0,a7ee1a37-e35c-4845-be05-4e2806f31979
96044d8b-7744-4f06-ab6c-fcc046ea206b,USD,false,1.0,"#N/A","#N/A",17500.0,33000.0,"#N/A"
96219564-e130-4a2f-8d08-1d6a9b0b0171,USD,false,0.0,"#N/A","#N/A",446.0,0.0,"#N/A"
9625e26c-f4e4-4e12-9a92-8f46ae5e02af,USD,false,1.0,"#N/A","#N/A",41.0,8225.76,"#N/A"
9628fca5-f4df-4b3c-b4af-9ec8f2ad068b,USD,false,1.0,"#N/A","#N/A",1900.0,6231.77,"#N/A"
9636e210-d60f-44a7-87d6-4d78de770cc5,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
963b9b76-ed6a-4b37-b76f-75fa89c23022,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
964f5690-a1e4-4d32-bd8a-5b7da92e9b1d,GBP,false,1.0,9dfa8a8c-9e04-4645-ab7b-c0d3c0a7d10b,ee717233-37bc-4fdf-bac3-d5058c580a50,8000.0,8800.0,8b146b34-3d79-478c-8c50-8564dad77879
9652a385-6a3a-4b68-b154-86ce13f4620f,USD,false,1.0,"#N/A","#N/A",3.33,8041.28,"#N/A"
9653e6e9-bcbf-417a-b5a7-189477cbb736,USD,false,1.0,"#N/A","#N/A",2000.0,5900.0,"#N/A"
96605147-7675-4e78-b96e-95239b1ffc3e,USD,false,0.0,"#N/A","#N/A",17500.0,-25907.34,"#N/A"
96656f50-62f0-485a-84a1-2bb0ba9552a8,USD,false,0.0,5f794fce-e0ec-4618-abff-d746555e5007,15395360-72e9-4fc4-903e-ac0b7693e96f,10000.0,-572.42,46d873e0-c5f1-4291-bb87-a7a67546d1d8
966c4285-6386-4507-9f9a-d7a62324d08c,USD,false,1.0,"#N/A","#N/A",1.11,3269.26,"#N/A"
966d5860-f28d-4c78-979d-6b16622d5d29,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
967962e0-c913-4b25-9f0f-165796a5bcf7,USD,false,0.0,"#N/A","#N/A",253.0,1098.54,"#N/A"
96887513-fdde-4910-8e7a-46a8b2af9816,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
968e0898-1ef4-41c0-b9b6-1d34ec522501,USD,false,1.0,"#N/A","#N/A",2000.0,11800.0,"#N/A"
969d5444-a1ed-4a07-9c4c-632bd2eb3915,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
96a8c129-9fa6-4d62-bace-866c68577587,USD,false,1.0,"#N/A","#N/A",41.0,3099.32,"#N/A"
96ae6be6-8a13-446f-8e2c-8d238789dda6,USD,false,1.0,"#N/A","#N/A",17500.0,7000.0,"#N/A"
96b1ba01-56bb-43dd-9aaa-02312a8883be,USD,false,0.0,"#N/A","#N/A",751.75,0.0,"#N/A"
96b5ead5-7bc7-4e6e-8039-039d208beafc,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
96b78df8-4cd2-4319-82bb-e17beec66bb9,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
96c1dd7d-0a04-482f-aa60-575ec8fc7181,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
96da69b5-a6ff-4803-a78f-6da7538d9b74,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
96dadaac-5dc0-4746-b0d8-c48d50746871,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
96e361cb-744d-4b3b-bef8-8e92a235c403,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
96ef3f44-5dfe-4a33-8396-8672ac7d6ab2,USD,false,10.0,"#N/A","#N/A",13.0,17918.4,"#N/A"
96f10c42-9833-41f8-818b-819965346fb4,USD,false,1.0,"#N/A","#N/A",41.0,6411.88,"#N/A"
96f7b80a-2a2d-44cd-898f-38c5b06605c7,USD,false,1.0,"#N/A","#N/A",10000.0,4950.0,"#N/A"
97043d58-5046-4956-ac29-4953563f263f,USD,false,1.0,"#N/A","#N/A",10000.0,32151.6,"#N/A"
9708752b-08b1-47fb-b6ff-51e8ae6bfe41,USD,false,1.0,"#N/A","#N/A",10000.0,5217.0,"#N/A"
970dab2d-5187-4411-9928-5b4a6e9283ef,USD,false,1.0,"#N/A","#N/A",446.0,6411.88,"#N/A"
970e4080-3a6b-46b5-a281-0376ed5c6fe1,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
971933fd-bdb4-4243-a01c-74d72179e75f,USD,false,1.0,"#N/A","#N/A",17500.0,11800.0,"#N/A"
973c9518-4411-455d-bc87-1aaaae320a20,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
97419c48-07f5-48af-b3a3-e14a2204f124,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
9752f374-5d27-4954-bc7d-67b6402b978e,USD,false,1.0,fc9ba945-b3eb-4456-a429-6a544715e4df,156cbf07-2b90-487a-b2d4-b050a896487f,10000.0,6416.67,"#N/A"
975ced63-24c5-40ea-a2c1-9172a7e54210,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
9762e873-f67e-4c88-8801-d3591b5d9e98,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
9773e0a5-ef42-4d06-83a5-7339401ec6fc,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
9789993d-a6f5-4c7e-b108-ed678c815639,USD,false,1.0,"#N/A","#N/A",2000.0,3771.87,"#N/A"
97943501-d288-49bb-9fd3-8a5bd72a5a0c,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
97a04d78-fa2a-4352-bd55-d9cbc6f4b2c0,USD,false,1.0,b67c92fd-2cd8-47fc-9969-fbfb76e4fb0e,847a70f9-48f9-44c0-bfc0-7eb954d8e134,2957.0,3150.4,247b171d-bb00-4e2a-99a2-a49c636d27b1
97a29e4e-16c3-42a6-b974-e05f04fb899e,USD,false,1.0,"#N/A","#N/A",17500.0,8555.9,"#N/A"
97ab23e1-9012-4d39-bcf0-d3a41591f79d,USD,false,1.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
97b71611-5d7a-4fc8-9053-d7dc7b8f2129,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
97c072b3-55fb-45e2-9c00-aa520731cae1,USD,false,1.0,26cd019e-29f0-4ec1-b06f-132e36c085fb,43a09426-6f0d-4b92-89a4-ed2ad40e5dfe,17500.0,10300.75,fa0c1547-d48b-45e4-8b1e-09ec10920f13
97c1b218-5cc1-4e20-9c9d-2c898259af93,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
97c8394a-7b1f-4473-ae54-8b436358dfb5,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
97d365c4-f675-4102-bd7a-823a8f66ac19,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
97d81a9b-d5ca-4a84-9d53-31cee7d34930,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
97df0de0-4fde-4ff8-8c39-aa1a0af70f69,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
980940f5-d889-4f3e-9735-5a2ddcc68d09,USD,false,1.0,"#N/A","#N/A",810.0,1714.28,"#N/A"
9809b601-3194-4c3b-90c4-ca1a8ff2aef9,USD,false,1.0,"#N/A","#N/A",666.49,392.9,"#N/A"
